experiment_id,context_setting,sample_id,official_task_name,task_key,prompt_hash,context_length_tokens,method_name,method_family,compression_ratio,retained_budget,selection_rule,full_correct,compressed_correct,full_score,compressed_score,score_drop,extracted_answer_full,extracted_answer_compressed,reference_answer,evidence_presence_label,cue_integrity_label,long_range_retrieval_label,exact_token_fidelity_label,answer_format_alignment_label,evidence_presence_score,cue_integrity_score,long_range_retrieval_score,exact_token_fidelity_score,answer_format_alignment_score,logit_stability_demand_score,attention_accessibility_demand_score,logit_component_delta_NLL_score,logit_component_KL_score,logit_component_TopK_score,model_revision,retention_metric_schema,retention_semantics,failure_signature,ERR_slot_value,ERR_slot_status,ECov_slot_value,ECov_slot_status,delta_NLL_value,delta_NLL_status,delta_NLL_reason,KL_value,KL_status,KL_reason,TopK_value,TopK_status,TopK_reason,EAR_value,EAR_status,EAR_reason
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009095_dup01,niah_multikey_3,ruler_multikey_niah,362b9da569c7a1fa,8154,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67,: 7f4b7f-7f5-47f4-7-7f7-47f4-7f47-7f47-7f47-7f47-7f47-7f47-7f47-,['7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67'],2,2,3,3,1,2,2,3,3,1,3.0,1,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,3.3175484833792854,available,,3.2742847464978695,available,,0.48117647058823526,available,,0.18894048013045203,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009095_dup01,niah_multikey_3,ruler_multikey_niah,362b9da569c7a1fa,8154,StreamingLLMPress,recency_attention_sink_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67,:  aea5457d-8ead-4242-b7ba-0b103c2b836c.,['7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67'],2,2,3,3,1,2,2,3,3,1,2.333,3,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,2.7223667756311007,available,,2.7183423688761916,available,,0.5211764705882352,available,,0.0,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009095_dup01,niah_multikey_3,ruler_multikey_niah,362b9da569c7a1fa,8154,TOVAPress,last_query_attention_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67,: 7f4b24c9-ef4c-4790-9d6e-6d0c6d6d6d6d.,['7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67'],2,2,3,3,1,2,2,3,3,1,1.333,2,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.34615384615384615,available,0.3333333333333333,available,1.4038739239460116,available,,1.2023644979881831,available,,0.5558823529411764,available,,0.04730267558761039,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009095_dup01,niah_multikey_3,ruler_multikey_niah,362b9da569c7a1fa,8154,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,['7f4b24b9-ef4c-47d0-9265-67fd5d2a0d67'],2,2,3,3,1,2,2,3,3,1,3.0,2,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,5.975298844923529,available,,5.932985478902564,available,,0.4088235294117647,available,,0.06957551661579997,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,ChunkKVPress_Knorm,chunk_semantic_preservation,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,45849999-58d9-452f-8060-5d7fbe6e1938.,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.13564213564213565,available,0.0,available,2.599950759248139,available,,2.599861782594499,available,,0.4927272727272728,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,ChunkKVPress_Knorm,chunk_semantic_preservation,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,404a5b8c-3d3a-427e-b104-9cc8c6fe18c9.,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.2943722943722944,available,0.0,available,2.2385725507468743,available,,2.2384860778481444,available,,0.5036363636363637,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,ChunkKVPress_Knorm,chunk_semantic_preservation,0.25,0.75,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,5478528b-465d-499e-89d9-830d6059999a.,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,1.333,,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.4837662337662338,available,0.3055555555555556,available,0.6909415463145416,available,,0.6908750398813,available,,0.6266666666666667,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,KeyDiffPress,key_space_signal_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,54ab7cb2-cb2d-466b-83f2-1169b3f2-1169b3f2-1169b3f2-1169b3f2-1169b3,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,2.0,3,2,2,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.16788419913419914,available,0.003472222222222222,available,1.8582131915096771,available,,1.972785087604114,available,,0.5909090909090909,available,,0.01774282980345157,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,55d5c99a3555559575559595785595d65595d59595955959595959595959595,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,2.333,1,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,2.9325845307231484,available,,2.9274203953417866,available,,0.46181818181818185,available,,0.10886116133474148,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,StreamingLLMPress,recency_attention_sink_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,8389b60d229a.,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,1.333,1,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.33766233766233766,available,0.0,available,0.8728051809710933,available,,0.8527366702679005,available,,0.663030303030303,available,,0.13150842063677742,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009095_dup02,niah_multikey_3,ruler_multikey_niah,5b42e6adc18cd6c3,8097,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,54ab75c9-cb2d-465c-a788-8389b60d229a,1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1,['54ab75c9-cb2d-465c-a788-8389b60d229a'],2,2,3,3,1,2,2,3,3,1,3.0,2,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,6.072892307917511,available,,6.029676089909944,available,,0.4036363636363636,available,,0.07455784265667906,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,ChunkKVPress_Knorm,chunk_semantic_preservation,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,: 83091e3c-c8c4-49bc-8e47-66d1cfea3a8f.,['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.14310829817158932,available,0.0,available,2.0753999549139204,available,,2.075377470580861,available,,0.5181818181818182,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,ChunkKVPress_Knorm,chunk_semantic_preservation,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,: 58585858-5858-5858-5858-585858585858.,['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.3090717299578059,available,0.0,available,1.8942123840603946,available,,1.894191563371075,available,,0.5096969696969698,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,KeyDiffPress,key_space_signal_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,": 0cd5e7e3-40a0-4d6c-85d0-cf83-cf7e0a019b33. Wait, no, that's not correct. Let me check again. The special magic uuid for 797",['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.17260021097046413,available,0.0,available,3.323197388197298,available,,3.2271385176903675,available,,0.5412121212121211,available,,0.01532215298939318,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,KeyDiffPress,key_space_signal_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,": 2cd23623-e3be-4d6c-88f2-585666666666. Wait, no, let me check again. Let me look through the text carefully. One of the special magic uuids for 79",['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,1.333,3,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.42031469760900136,available,0.21180555555555555,available,0.4570378746918142,available,,0.5585642073191709,available,,0.6636363636363636,available,,0.021428738031841185,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,: 22c68-45-4-4d-4-45d-4-45d8-4336- 7-42d-45-4-4-4d-4-4-43d-4-43-,['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,3.0,1,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,3.378461203408628,available,,3.3650303635689798,available,,0.4363636363636364,available,,0.29635794672652493,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,TOVAPress,last_query_attention_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,: 2cd23623-e3be-4d6c-88f2-585681b06552.,['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,0.667,1,1,0,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.4345991561181435,available,0.3888888888888889,available,0.05229710810474586,available,,0.006378872354166548,available,,0.6896969696969697,available,,0.1283285823899827,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009209,niah_multikey_3,ruler_multikey_niah,256c4423d2cefca7,8189,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2cd23623-e3be-4d6c-88f2-5856818b0652,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,['2cd23623-e3be-4d6c-88f2-5856818b0652'],2,2,3,3,1,2,2,3,3,1,3.0,2,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,5.83345479135543,available,,5.832838304115064,available,,0.36848484848484847,available,,0.06840596604550096,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437,niah_multikey_3,ruler_multikey_niah,d6c2d0a084130c5f,8148,ChunkKVPress_Knorm,chunk_semantic_preservation,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,d29f222c-16ab-45a3-b76f-c9b9cc16687d,d1c3516e-4a54-45f3-bd3d-9c277a7be33f.,['d29f222c-16ab-45a3-b76f-c9b9cc16687d'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.1495726495726496,available,0.0,available,2.697179384084413,available,,2.69716184027493,available,,0.4975,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437,niah_multikey_3,ruler_multikey_niah,d6c2d0a084130c5f,8148,ChunkKVPress_Knorm,chunk_semantic_preservation,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,d29f222c-16ab-45a3-b76f-c9b9cc16687d,d1c3516e-4a54-45f3-bd3d-4d087e5a86ad.,['d29f222c-16ab-45a3-b76f-c9b9cc16687d'],2,2,3,3,1,2,2,3,3,1,1.333,,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.34615384615384615,available,0.027777777777777776,available,0.6335733902585603,available,,0.6335562391648871,available,,0.63375,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437,niah_multikey_3,ruler_multikey_niah,d6c2d0a084130c5f,8148,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,d29f222c-16ab-45a3-b76f-c9b9cc16687d,d29f218e2e3d29f2d9f2d2e2e45e2d2e3d2e3d2e3d2e3d2e3d2e3d2e3d2e3d2e,['d29f222c-16ab-45a3-b76f-c9b9cc16687d'],2,2,3,3,1,2,2,3,3,1,3.0,1,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,3.187431584467524,available,,3.2033013676773407,available,,0.4725,available,,0.2463502440209514,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437,niah_multikey_3,ruler_multikey_niah,d6c2d0a084130c5f,8148,TOVAPress,last_query_attention_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,d29f222c-16ab-45a3-b76f-c9b9cc16687d,d29f222c-16a3-45a3-b7f6-c9b9cc16687d.,['d29f222c-16ab-45a3-b76f-c9b9cc16687d'],2,2,3,3,1,2,2,3,3,1,1.0,1,1,1,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.4202279202279202,available,0.3888888888888889,available,0.4774837859484473,available,,0.07389847857567917,available,,0.705,available,,0.1350422475214176,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437,niah_multikey_3,ruler_multikey_niah,d6c2d0a084130c5f,8148,TOVAPress,last_query_attention_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,d29f222c-16ab-45a3-b76f-c9b9cc16687d,d29f222c-16ab-45a3-b76f-c9b9cc16683d.,['d29f222c-16ab-45a3-b76f-c9b9cc16687d'],2,2,3,3,1,2,2,3,3,1,1.0,1,1,1,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_ear_candidate,0.7706552706552707,available,0.9722222222222222,available,0.7695344164011049,available,,0.7578159779708872,available,,0.8175,available,,0.15605730289550393,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437,niah_multikey_3,ruler_multikey_niah,d6c2d0a084130c5f,8148,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,d29f222c-16ab-45a3-b76f-c9b9cc16687d,d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d,['d29f222c-16ab-45a3-b76f-c9b9cc16687d'],2,2,3,3,1,2,2,3,3,1,3.0,2,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,5.824947025647381,available,,5.846531788818538,available,,0.40125,available,,0.07146717927667726,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,ChunkKVPress_Knorm,chunk_semantic_preservation,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,: 93216666-6672-4666-8646-666666666666.,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.11507936507936506,available,0.0,available,2.833943766633886,available,,2.8338700507376946,available,,0.5045161290322581,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,ChunkKVPress_Knorm,chunk_semantic_preservation,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,: 9278978b-1db8-45b5-984e-e369e944a2a5.,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.3008658008658009,available,0.0,available,2.5580869152590955,available,,2.5580020099577885,available,,0.5245161290322581,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,ChunkKVPress_Knorm,chunk_semantic_preservation,0.25,0.75,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,: 2f37000e-98d8-4d4d-984e-e369e944a2a5.,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,1.0,,1,1,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,partial_slot_coverage,0.6103896103896104,available,0.5,available,0.5409860341631801,available,,0.5409380333895045,available,,0.6903225806451613,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,KeyDiffPress,key_space_signal_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,": 2f10ba67-40f7-4fe0-ac7d-e8bf97c6238e. Wait, no, the correct one is 2f10ba67-40f7-4fe0-ac7d-e8bf",['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,1.333,3,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.19318181818181818,available,0.0,available,1.1102720369150516,available,,0.8983346045877609,available,,0.6683870967741935,available,,0.012775864768237232,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,: 2f30733f-6bb3-61-438-48-48-488-48-48-48-488-48-48-48-48-48-48-4,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,3.0,1,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,3.0407933819037374,available,,3.0194356441497803,available,,0.4916129032258065,available,,0.31342803310810213,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,SnapKVPress,attention_observation_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,: 2f10ba36-6bbf-448f-969f-9936de666672.,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,1.333,2,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,partial_slot_coverage,0.6305916305916306,available,0.6319444444444444,available,0.22599451726546338,available,,0.05626092582931736,available,,0.6703225806451614,available,,0.056521152172322786,available,
ruler8k_kvdench_qwen3_8b,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,TOVAPress,last_query_attention_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,: 2f10ba36-6bbf-44ef-8a9f-9d6e8c7d3e2f.,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,1.333,2,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.4231601731601732,available,0.3055555555555556,available,1.4551183732145274,available,,1.3970233433867512,available,,0.6174193548387097,available,,0.07692615943064904,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009437_dup01,niah_multikey_3,ruler_multikey_niah,d3e87205930a91ec,8156,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2f10ba36-6bbf-448f-ac9f-9936de666672,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,['2f10ba36-6bbf-448f-ac9f-9936de666672'],2,2,3,3,1,2,2,3,3,1,3.0,2,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,6.302808476193353,available,,6.238190466718327,available,,0.3929032258064516,available,,0.07397179905434247,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009665,niah_multikey_3,ruler_multikey_niah,f614edd83f1be7a6,8171,ChunkKVPress_Knorm,chunk_semantic_preservation,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3900f29b-ed2b-4674-97de-253f6a147272,01387010-8325-4783-8d2d-e4cb366c6b8a.,['3900f29b-ed2b-4674-97de-253f6a147272'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.03189300411522634,available,0.0,available,2.840985363568864,available,,2.8408864935521376,available,,0.5230303030303031,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_multikey_3_009665,niah_multikey_3,ruler_multikey_niah,f614edd83f1be7a6,8171,ChunkKVPress_Knorm,chunk_semantic_preservation,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3900f29b-ed2b-4674-97de-253f6a147272,03d79f0a-1734-4175-999f-c68a9e03383e.,['3900f29b-ed2b-4674-97de-253f6a147272'],2,2,3,3,1,2,2,3,3,1,2.333,,2,2,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.25205761316872427,available,0.1388888888888889,available,2.3827703604906256,available,,2.382672041584032,available,,0.5084848484848485,available,,,unavailable,N/A: no valid diagnostic trace for this method/run
